age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,target
57,4,11,5,6,1,4,0,0,0,40,1
62,6,8,6,3,2,4,1,76,0,45,1
53,4,15,6,6,1,4,0,0,0,40,1
35,0,15,4,0,3,4,1,0,0,40,1
46,4,11,2,3,0,4,1,97,0,24,0
37,4,15,2,7,0,2,1,0,0,40,0
46,4,11,2,8,0,4,1,0,0,52,1
60,4,9,0,4,4,4,0,0,0,40,1
39,4,9,0,12,1,4,1,0,0,40,1
27,4,11,4,5,1,4,0,0,0,12,1
37,4,9,4,4,3,4,1,0,0,50,1
52,4,11,2,6,0,1,1,0,0,60,0
48,4,11,2,3,0,4,1,0,0,40,0
42,5,15,5,3,1,4,0,0,30,60,1
46,4,1,2,14,0,4,1,0,0,40,1
58,4,9,2,12,0,4,1,0,0,40,0
52,4,9,2,12,0,4,1,0,0,50,0
21,4,15,4,1,1,4,1,0,0,20,1
27,4,9,2,12,5,4,0,0,0,40,0
24,4,11,4,1,1,4,1,0,0,40,1
40,2,12,4,10,3,4,0,0,0,40,1
54,0,15,2,0,0,4,1,0,0,40,1
36,4,9,4,4,3,4,1,0,0,40,1
31,2,15,5,11,1,4,0,0,0,57,1
46,2,9,0,1,4,4,0,0,0,50,1
47,6,0,2,5,0,4,1,0,0,40,0
58,4,11,2,4,0,4,1,0,0,25,0
45,4,15,2,12,0,2,1,0,0,35,1
50,1,9,2,1,0,4,1,0,0,35,1
36,0,7,2,0,0,4,1,0,0,20,1
22,4,14,4,10,3,4,1,88,0,48,1
45,4,15,2,1,0,4,1,0,0,40,1
61,7,7,2,4,0,4,1,0,0,50,0
45,4,15,2,1,0,4,1,0,0,40,0
18,0,15,4,0,1,4,1,69,0,20,1
24,2,9,4,10,4,4,0,0,0,40,1
56,5,11,2,3,0,4,1,0,0,60,1
5,1,15,6,1,4,4,0,0,0,20,1
54,4,8,2,7,0,4,1,0,0,40,0
22,4,15,4,12,1,2,0,0,0,16,1
26,4,9,4,4,3,4,0,0,0,40,1
27,4,11,4,4,3,4,1,0,0,40,1
50,4,15,0,8,1,4,1,0,0,40,1
19,7,12,4,10,2,4,0,0,0,32,1
47,0,11,2,0,0,4,1,0,0,40,1
31,6,11,2,3,0,4,1,0,0,40,1
39,4,11,4,8,3,2,1,0,82,15,1
17,4,0,4,8,1,4,0,0,0,20,1
24,7,15,4,10,3,4,1,0,0,35,1
58,7,10,0,10,4,4,0,0,0,45,1
50,7,12,2,10,5,2,0,0,0,40,1
20,0,11,4,0,4,4,0,35,98,12,1
47,4,1,0,3,1,2,1,37,0,50,1
37,4,11,4,10,1,2,1,0,0,30,1
17,5,9,4,12,1,4,0,0,0,38,1
24,4,10,5,4,4,4,0,0,0,40,1
46,4,11,2,3,5,2,0,0,0,48,0
37,4,15,0,14,4,4,0,0,0,50,0
39,4,11,2,4,0,4,1,84,0,75,0
43,4,0,5,5,1,4,0,0,0,55,1
40,4,15,0,3,4,4,0,0,0,73,1
22,4,11,2,3,0,4,1,0,0,60,0
22,4,11,4,4,2,4,0,0,0,40,1
51,1,5,2,5,0,4,1,0,0,40,1
20,2,8,4,10,1,4,0,0,77,25,1
45,1,11,0,1,4,4,0,0,0,50,1
28,4,11,2,8,0,4,1,0,0,60,0
19,6,9,4,12,1,4,0,0,0,25,1
46,4,15,6,3,1,4,0,0,0,40,1
66,4,11,2,3,0,4,1,0,0,48,0
48,4,15,2,3,0,4,1,0,0,50,1
30,4,11,0,12,1,4,0,0,0,40,1
45,4,11,2,12,0,4,1,0,0,50,1
17,4,11,4,8,1,4,1,0,14,20,1
33,4,15,2,14,0,4,1,0,0,36,0
79,4,9,6,7,1,4,1,0,37,56,1
38,4,12,2,4,0,1,1,0,40,40,1
23,4,11,4,7,3,4,1,0,0,40,1
57,4,7,2,7,0,4,1,0,0,40,1
42,4,8,0,12,3,4,0,0,0,30,1
38,4,9,2,4,0,4,1,0,0,40,1
40,4,15,2,1,0,4,1,0,0,50,0
37,4,9,2,1,0,2,1,0,0,50,0
65,6,9,2,5,5,4,0,0,0,48,1
59,4,15,2,6,0,4,1,0,0,40,1
50,4,12,2,10,0,4,1,0,0,55,1
31,7,15,2,1,0,4,1,0,0,11,1
23,4,15,6,4,4,4,0,67,0,25,1
47,7,9,4,13,1,4,1,0,0,40,1
33,4,11,6,3,1,4,0,0,0,40,1
49,4,15,2,7,0,4,1,0,0,40,0
40,4,15,0,3,1,4,0,0,0,38,1
40,4,15,4,12,3,1,1,0,0,40,1
23,4,11,4,3,3,4,1,0,0,40,1
40,4,11,0,14,1,4,1,0,0,40,1
72,2,11,2,14,0,4,1,0,0,40,1
31,4,10,2,10,0,4,1,0,0,40,1
24,7,14,2,10,5,4,0,0,0,60,1
40,4,15,2,12,0,4,1,0,0,30,1
22,7,11,4,11,3,4,0,0,0,40,1
22,4,11,4,12,3,4,0,0,0,35,1
20,4,1,4,7,3,2,1,11,0,40,1
27,0,11,2,0,0,4,1,0,0,40,1
41,0,15,2,0,5,4,0,0,0,40,0
28,4,15,4,4,2,2,1,0,0,40,1
35,4,11,4,7,1,4,1,0,0,40,1
44,4,15,2,1,0,4,1,0,0,38,1
53,4,11,4,4,1,4,1,48,0,50,1
33,4,15,2,8,0,4,1,0,0,40,1
51,6,15,3,3,1,4,1,0,0,40,1
57,4,9,2,1,0,4,1,0,0,40,1
25,0,9,6,0,0,4,1,0,0,30,1
53,5,9,2,4,0,4,1,0,0,45,0
47,4,9,2,1,0,4,1,0,0,40,1
42,4,12,2,12,0,4,1,0,0,36,1
40,7,14,2,10,5,4,0,0,0,20,0
47,1,15,0,1,1,4,1,0,0,40,1
57,4,1,2,6,0,4,1,0,0,40,0
33,2,11,4,11,1,4,1,0,0,40,1
29,4,9,2,10,0,4,1,0,0,50,0
38,4,11,2,14,0,2,1,0,0,60,1
36,4,15,0,1,3,4,1,0,0,32,1
47,4,15,2,8,5,4,0,0,0,2,0
26,4,11,4,14,2,4,1,0,0,45,1
48,4,11,2,1,0,4,1,0,0,40,0
34,0,15,2,0,0,4,1,0,0,40,0
50,4,4,2,8,0,4,1,0,0,45,0
47,4,11,6,8,1,2,0,0,0,40,1
56,4,0,0,9,4,4,1,0,0,24,1
26,6,15,2,10,0,4,1,0,0,40,1
30,6,9,4,4,3,4,0,0,0,40,1
25,4,11,4,12,1,4,0,0,0,40,1
56,2,4,3,7,4,2,0,0,0,16,1
42,4,11,2,12,0,4,1,0,0,40,0
54,5,12,2,4,0,1,1,0,0,52,0
44,5,9,2,4,0,2,1,0,0,40,1
38,4,9,0,10,4,4,0,0,0,45,1
44,4,15,2,1,0,4,1,0,0,40,1
26,2,9,2,10,0,4,1,0,0,40,1
55,4,11,2,8,5,4,0,0,0,40,1
32,4,11,2,12,0,4,1,82,0,40,0
21,4,8,4,14,3,4,1,0,0,30,1
45,4,9,0,12,4,4,0,0,0,50,1
57,6,11,5,3,4,4,0,0,0,25,1
22,4,8,4,1,1,4,1,0,0,16,1
55,4,9,2,4,5,2,0,0,0,40,1
45,4,7,2,10,0,2,1,0,0,40,0
38,1,11,2,1,0,4,1,0,0,40,1
46,2,12,0,10,1,4,0,0,0,50,1
20,4,11,4,3,1,4,1,0,0,48,1
28,4,10,2,10,0,4,1,0,0,40,0
55,4,8,0,4,1,4,0,0,0,40,1
32,2,9,4,4,1,4,0,0,0,50,1
46,4,15,2,12,0,4,1,0,0,24,1
35,4,11,4,7,4,4,1,0,0,40,1
25,6,11,0,4,4,4,0,0,0,40,1
29,4,11,2,8,0,4,1,0,0,40,1
22,4,15,4,1,3,4,1,0,0,30,1
37,4,7,5,4,4,4,0,0,0,40,1
21,4,12,4,10,1,4,1,0,0,40,1
41,4,10,4,10,3,4,0,0,0,40,1
18,5,9,4,11,1,4,1,0,0,40,1
29,0,11,3,0,4,4,0,0,0,40,1
23,4,15,4,6,3,4,1,0,0,40,1
41,4,8,2,8,5,4,0,0,61,42,1
33,4,11,4,12,3,4,0,0,0,60,1
22,7,15,2,10,0,4,1,0,80,44,1
37,4,9,2,10,0,4,1,0,0,40,1
45,4,11,2,14,0,2,1,0,0,40,0
43,4,15,4,12,1,4,0,0,0,40,1
22,7,9,4,10,3,4,1,0,0,40,1
24,4,9,4,10,3,4,1,0,0,25,1
52,6,12,0,4,1,4,1,0,0,40,1
38,4,11,0,6,4,4,0,0,0,40,0
27,4,15,4,1,3,2,0,0,0,40,1
29,6,5,4,4,3,4,0,0,0,45,1
39,4,5,0,4,4,4,0,0,0,45,1
48,4,1,2,6,0,4,1,0,0,40,1
41,4,15,4,11,1,4,1,0,0,40,1
52,4,9,0,5,4,4,0,0,0,20,1
22,4,11,4,7,1,4,1,0,0,40,1
23,4,7,2,12,0,4,1,0,0,40,0
65,4,9,2,5,0,4,1,0,0,55,1
36,4,11,6,1,1,4,1,0,0,20,1
21,4,9,4,10,4,4,0,0,0,55,1
49,4,1,0,6,1,4,0,0,0,40,1
30,4,4,2,6,0,4,1,0,0,40,1
48,4,4,3,7,1,2,0,86,0,44,1
61,1,11,3,1,1,4,0,0,0,40,1
49,4,11,4,3,4,4,0,0,0,15,1
42,2,15,2,11,0,4,1,0,0,40,1
39,4,2,2,3,0,4,1,0,0,40,0
23,4,11,4,14,1,4,1,0,0,50,1
22,0,6,4,0,1,4,1,0,0,40,1
57,1,2,4,4,4,4,0,0,0,60,1
29,4,15,2,13,0,4,1,0,0,50,1
38,6,15,2,5,0,4,1,0,0,16,0
67,6,7,5,5,3,4,1,30,0,42,1
25,4,15,4,4,1,4,0,0,0,40,1
28,4,9,4,10,3,4,0,0,0,60,1
38,7,14,4,10,1,4,1,0,0,45,1
35,6,15,2,5,5,4,0,0,0,82,1
50,4,5,2,6,5,4,0,0,0,40,0
30,4,15,4,7,3,4,1,0,0,40,1
59,4,15,2,14,0,4,1,0,0,40,0
47,4,11,2,1,5,4,0,0,0,40,1
32,4,15,4,3,3,4,0,0,0,45,1
37,4,11,2,12,0,1,1,0,42,28,0
61,4,15,2,5,0,4,1,0,0,40,1
62,2,15,2,11,0,4,1,0,0,50,0
21,0,6,4,0,3,4,1,97,0,12,0
37,4,8,2,3,0,2,1,0,0,40,1
26,4,9,2,12,0,4,1,0,0,15,1
29,6,11,4,12,1,4,0,0,0,20,1
2,4,11,6,3,1,4,0,0,0,38,1
43,4,11,4,7,3,4,1,0,0,40,1
25,4,2,2,3,0,4,1,0,0,40,0
19,4,12,4,4,3,1,1,0,0,20,0
29,4,11,4,12,3,4,1,0,0,28,1
39,4,11,0,6,4,2,0,0,0,32,1
29,4,7,4,8,1,4,0,0,0,20,1
29,4,15,4,1,3,4,0,0,0,40,1
36,6,11,2,12,0,4,1,0,0,40,0
48,6,9,2,10,0,4,1,0,0,55,0
2,4,15,2,12,0,4,1,0,0,50,0
44,6,15,2,3,0,4,1,0,0,50,1
55,4,8,4,3,3,4,1,0,0,40,1
19,4,11,4,12,3,4,1,0,0,86,1
21,4,11,2,3,0,4,1,0,0,38,1
33,4,12,2,10,0,4,1,0,0,32,1
28,2,15,4,10,1,4,0,0,0,40,1
41,4,0,0,8,1,4,1,0,0,40,1
43,7,10,2,10,0,4,1,0,0,40,0
22,4,11,4,7,3,4,0,0,0,40,1
62,6,1,2,3,0,4,1,0,0,40,0
38,4,0,4,3,2,4,0,0,0,50,1
58,4,8,2,1,0,4,1,0,0,40,0
26,4,11,4,6,1,4,1,0,0,2,1
46,0,11,2,0,5,4,0,94,0,46,1
57,5,0,2,11,0,1,1,0,0,40,0
23,4,7,4,1,3,4,0,0,0,40,1
37,4,15,2,7,0,2,1,0,0,40,0
48,4,15,4,4,3,4,0,0,0,40,1
35,4,11,2,12,5,4,0,0,0,40,1
40,4,6,0,8,4,4,1,0,0,35,0
44,5,9,4,11,1,4,1,0,0,40,1
41,4,0,5,12,1,4,1,0,0,50,1
34,5,15,0,4,4,4,0,19,0,52,1
45,4,11,2,8,2,4,1,0,0,17,1
37,4,2,0,8,1,4,0,0,0,39,1
33,4,14,4,10,1,4,0,0,0,40,1
37,0,1,2,0,0,4,1,0,0,40,1
45,5,7,2,4,3,4,1,0,0,50,1
36,4,11,2,1,0,4,1,10,0,65,0
50,4,0,2,8,0,4,1,0,0,20,1
45,4,11,3,4,1,4,1,0,0,40,1
40,0,15,4,0,3,4,0,0,0,40,1
27,1,9,4,10,1,2,1,0,0,40,1
17,4,15,6,8,1,4,1,0,0,24,1
20,4,11,4,1,1,4,0,0,0,40,1
36,7,15,2,11,0,2,1,92,0,18,1
45,4,11,2,14,0,4,1,0,0,60,1
18,2,15,4,10,3,4,1,0,0,55,1
53,4,11,2,3,2,4,1,0,0,40,0
50,4,9,2,10,0,4,1,0,0,62,1
58,4,11,2,3,0,4,1,0,0,40,1
28,4,11,4,8,1,4,1,0,0,38,1
35,4,9,2,8,0,4,1,0,0,40,1
52,4,1,2,6,0,4,1,0,0,60,0
54,4,15,2,6,5,4,0,0,0,40,1
41,4,1,0,12,4,4,0,0,0,40,1
59,4,9,2,4,0,4,1,0,0,12,1
35,4,11,4,7,3,2,0,0,0,35,1
31,4,11,0,1,1,4,1,0,0,35,0
32,6,11,2,3,3,4,0,0,0,40,0
34,4,15,4,8,3,4,0,0,0,40,1
20,5,11,4,10,3,4,0,0,0,20,1
31,7,15,4,12,1,2,0,39,0,47,1
31,4,13,2,6,0,4,1,0,0,40,0
26,4,15,4,7,4,4,0,59,0,32,1
44,1,15,2,1,0,4,1,0,0,38,0
24,4,8,4,1,1,2,0,0,0,40,1
45,4,0,2,6,0,4,1,0,0,40,0
30,7,9,2,4,0,4,1,0,0,40,1
36,4,11,0,7,3,4,1,0,0,40,1
53,4,11,2,3,0,4,1,0,0,35,1
61,4,15,2,3,0,4,1,0,0,40,1
25,4,9,4,12,1,4,1,0,0,40,1
23,4,4,4,14,3,4,1,0,0,40,1
41,1,15,2,1,0,4,1,0,0,40,0
40,4,5,2,7,0,4,1,0,0,50,0
44,4,0,2,8,0,4,1,0,0,35,1
32,4,5,4,10,1,4,0,0,0,36,1
23,4,9,4,12,3,4,1,98,0,37,1
30,4,9,4,1,2,2,1,0,0,40,1
29,0,15,2,0,0,4,1,0,0,40,0
37,0,11,2,0,0,4,1,0,0,50,0
57,4,11,0,10,4,4,1,0,0,50,1
23,7,11,4,4,1,4,1,0,0,12,1
39,4,15,2,8,0,4,1,0,0,40,0
35,4,11,4,12,1,4,0,0,0,40,1
24,4,6,2,9,0,4,1,0,0,40,0
17,4,9,4,5,3,4,1,0,0,20,1
58,4,11,2,8,0,2,1,0,0,40,0
31,0,1,4,0,1,4,1,37,0,20,1
63,0,15,0,0,1,4,0,0,0,62,1
31,4,2,4,10,3,4,0,0,0,40,1
25,4,9,4,12,3,4,1,0,0,25,1
22,0,6,4,0,1,4,1,0,0,25,1
30,4,11,5,1,4,4,1,0,0,40,1
23,4,15,4,14,3,4,1,0,0,40,1
25,6,12,2,10,0,4,1,0,0,35,0
34,4,15,6,7,4,4,0,0,0,40,1
39,2,11,2,11,0,4,1,0,0,40,1
37,4,11,2,3,0,2,1,0,0,40,1
42,4,15,2,1,0,4,1,0,0,40,0
38,4,8,4,11,4,4,0,0,0,40,1
18,4,4,0,12,4,4,0,0,0,20,1
53,0,11,4,0,3,4,0,0,0,40,1
47,4,11,6,8,1,4,0,0,0,35,1
69,5,9,5,4,3,4,1,0,0,50,1
62,4,11,2,8,0,4,1,0,0,67,0
45,4,11,6,11,1,4,0,0,0,47,1
52,4,15,2,3,0,4,1,0,0,40,1
69,4,14,2,10,0,4,1,0,0,40,1
24,4,9,2,12,0,4,1,0,0,16,0
52,4,6,5,6,0,2,1,0,0,8,1
37,4,2,0,8,1,4,0,0,0,40,1
46,6,11,2,3,0,4,1,0,0,40,1
51,7,12,2,10,0,4,1,0,0,55,0
27,6,9,2,10,0,4,1,0,0,40,0
61,4,15,2,7,0,4,1,93,0,40,1
42,4,11,4,3,3,4,0,0,0,45,0
36,0,15,2,0,5,4,0,0,0,40,0
83,6,15,4,12,3,4,1,0,0,50,1
20,5,11,4,3,4,4,0,0,0,40,1
33,4,11,4,8,1,4,0,33,0,40,1
31,4,11,2,8,0,4,1,0,0,73,1
33,4,11,2,3,5,4,0,0,0,40,1
29,4,15,2,8,5,2,0,0,0,43,0
23,4,0,4,3,4,4,1,0,0,20,0
20,4,7,4,14,3,4,0,0,0,40,1
52,4,11,2,7,5,2,0,0,0,50,1
24,4,11,2,3,0,4,1,0,0,60,1
55,4,12,4,4,1,4,1,0,0,40,1
29,4,11,0,7,1,4,1,81,0,41,1
39,4,15,2,1,0,4,1,0,0,25,1
37,4,7,2,12,0,4,1,0,0,40,0
27,2,0,0,3,1,4,1,0,0,40,1
39,0,15,4,0,1,4,0,0,0,40,1
32,4,11,0,12,1,4,1,0,0,35,1
20,4,11,4,1,3,2,1,0,0,20,1
58,4,13,4,6,3,4,1,0,0,32,1
45,4,15,2,4,0,2,1,0,0,40,0
31,4,15,2,14,0,4,1,0,0,60,1
24,4,7,4,8,3,4,0,0,0,30,1
35,4,9,2,12,0,4,1,0,0,45,1
19,4,15,4,7,3,4,1,0,0,40,1
60,6,15,2,3,0,4,1,0,0,40,0
41,4,11,0,3,4,4,0,0,0,40,1
60,4,11,2,4,0,2,1,95,0,52,0
49,4,9,2,12,0,4,1,0,0,40,0
56,4,15,2,12,0,4,1,0,0,45,1
46,4,8,4,1,1,4,0,0,0,40,1
43,6,9,4,4,1,4,1,0,0,40,1
33,4,11,4,7,1,4,0,0,0,40,1
58,4,9,2,4,0,1,1,0,0,40,0
57,6,11,2,3,0,1,1,0,0,40,1
57,2,15,4,12,1,4,0,0,0,40,1
33,4,11,4,6,1,4,0,0,0,40,1
58,4,15,0,7,1,4,1,0,0,40,0
27,6,15,4,12,3,4,0,0,0,40,1
25,4,11,2,7,0,4,1,0,0,50,1
32,2,15,2,0,0,4,1,0,0,35,1
50,4,15,2,1,5,4,0,0,0,38,1
30,4,11,2,7,0,4,1,0,0,40,1
51,2,4,2,10,0,4,1,0,0,40,1
35,4,11,2,8,0,4,1,0,0,40,1
14,4,11,2,8,0,4,1,0,0,33,0
51,4,15,0,8,1,4,1,0,0,40,1
26,4,15,4,1,1,4,0,0,0,40,1
60,6,8,4,5,1,4,1,0,0,65,0
60,5,11,0,12,4,2,0,0,0,40,1
41,4,9,2,8,0,4,1,0,0,40,1
38,6,12,3,4,1,4,1,0,0,45,1
72,4,11,2,8,0,4,1,94,0,20,0
33,4,11,2,3,0,4,1,0,0,40,0
57,4,15,2,1,0,4,1,27,0,60,0
25,4,14,0,7,4,4,0,0,0,40,1
37,4,9,2,9,0,4,1,0,0,80,0
64,4,11,2,1,0,4,1,0,0,40,1
52,6,12,4,10,3,4,1,0,0,40,1
39,5,15,2,4,0,4,1,0,0,40,1
19,4,9,5,10,1,4,0,0,0,25,1
27,4,3,4,4,1,4,1,0,0,40,1
40,1,9,0,1,1,4,0,0,0,40,1
18,4,11,4,12,1,4,1,0,0,20,1
44,2,15,2,4,0,4,1,0,0,40,1
38,2,9,2,10,0,4,1,0,0,40,1
42,0,6,2,0,0,4,1,58,0,37,0
38,4,12,2,10,0,4,1,0,0,40,0
37,4,11,2,12,0,4,1,0,0,50,1
65,4,15,2,4,0,4,1,0,0,50,1
40,6,15,0,0,1,4,0,0,0,40,1
34,2,9,4,8,1,4,1,0,0,32,1
18,0,15,4,0,1,4,1,85,0,42,0
29,4,15,2,1,5,2,0,14,0,43,1
34,4,15,4,4,3,4,1,0,0,40,1
54,4,15,2,10,0,4,1,0,0,40,0
61,4,15,6,1,1,1,1,0,0,52,1
51,4,11,2,1,0,4,1,0,0,25,1
35,4,15,2,7,0,4,1,0,0,40,1
27,4,0,2,8,0,4,1,0,0,30,0
46,7,11,0,1,1,4,1,0,0,40,1
19,4,15,4,7,3,4,0,0,0,40,1
35,4,9,2,10,0,4,1,0,0,45,1
38,2,14,2,10,0,2,1,0,0,38,0
37,4,15,2,6,0,4,1,0,0,16,0
35,4,11,0,8,4,3,0,0,0,40,1
37,4,8,0,3,3,4,0,0,0,40,1
46,6,11,2,5,0,4,1,0,0,55,0
44,4,10,4,10,4,4,0,0,0,40,1
48,4,11,2,8,0,4,1,0,0,40,0
